Lease_Number,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6
0008367,1,O&G,FM,543,EXPIR 01/30/2015,78.0
0002507,1,O&G,FM,559,RELINQ12/18/1978,
0002508,1,O&G,FM,560,RELINQ12/21/1978,
0008368,1,O&G,FM,587,EXPIR 01/30/2015,78.0
0002505,1,O&G,FM,603,EXPIR 12/31/1978,
0002506,1,O&G,FM,604,RELINQ12/18/1978,
0002503,1,O&G,FM,647,RELINQ12/21/1978,
0002504,1,O&G,FM,648,RELINQ12/18/1978,
0004067,4,O&G,GA,103,EXPIR 09/30/1984,420.0
0000116,4,O&G,GA,104,RELINQ09/15/1956,
0000267,4,O&G,GA,104,RELINQ07/26/1957,68.0
0000268,4,O&G,GA,104,RELINQ07/26/1957,
0004067,4,O&G,GA,104,EXPIR 09/30/1984,420.0
0015739,4,O&G,GA,104,EXPIR 10/31/2000,689.0
0023170,4,O&G,GA,104,EXPIR 09/30/2006,2589.0
0000277,4,O&G,GA,144,RELINQ07/26/1956,
0000278,4,O&G,GA,144,RELINQ11/18/1957,114.0
0000279,4,O&G,GA,144,RELINQ11/18/1957,114.0
0000280,4,O&G,GA,144,RELINQ07/02/1957,114.0
0003374,4,O&G,GA,144,TERMIN03/12/1989Y,777.0
0012482,4,O&G,GA,144,EXPIR 09/30/1995,78.0
0017119,4,O&G,GA,144,TERMIN07/23/2002,1046.0
0030644,4,O&G,GA,144,RELINQ09/08/2009,2432.0
0002666,4,O&G,GA,151,EXPIR 06/28/1979,
0005177,4,O&G,GA,151,TERMIN04/30/1988Y,81.0
0011304,4,O&G,GA,151,EXPIR 10/31/1994,35.0
0015740,4,O&G,GA,151,TERMIN04/12/2016Y,105.0
0014130,4,O&G,GA,152,EXPIR 10/31/1998,818.0
0024354,4,O&G,GA,152,EXPIR 09/30/2007,2025.0
0000284,4,O&G,GA,180,EXPIR 06/23/1957,
0003228,4,O&G,GA,180,TERMIN12/10/2020Y,105.0
0002667,4,O&G,GA,181,EXPIR 06/28/1979,112.0
0005178,4,O&G,GA,181,EXPIR 11/30/1987,81.0
0011305,4,O&G,GA,181,EXPIR 10/31/1994,1284.0
0015741,4,O&G,GA,181,EXPIR 01/31/2001,818.0
0025522,4,O&G,GA,181,EXPIR 11/30/2008,818.0
0000105,4,O&G,GA,182,RELINQ11/05/1956,
0012483,4,O&G,GA,182,EXPIR 09/30/1995,35.0
0018914,4,O&G,GA,182,EXPIR 12/31/2002,689.0
0000106,4,O&G,GA,183,RELINQ11/05/1956,
0000107,4,O&G,GA,188,RELINQ11/05/1956,
0008550,4,O&G,GA,188,EXPIR 09/30/1991,1374.0
0000092,4,O&G,GA,189,TERMIN03/03/1997Y,915.0
0000108,4,O&G,GA,189,RELINQ11/05/1956,
0000109,4,O&G,GA,189,CONSOL09/01/1963,
0000110,4,O&G,GA,189,RELINQ11/05/1956,
0000111,4,O&G,GA,189,RELINQ11/05/1956,
0008550,4,O&G,GA,189,EXPIR 09/30/1991,1374.0
0013778,4,O&G,GA,189,EXPIR 09/30/1997,915.0
0021321,4,O&G,GA,189,REJECT11/12/1999,
0026473,4,O&G,GA,189,REJECT11/10/2004,
0027488,4,O&G,GA,189,RELINQ10/14/2009,2266.0
0000009,4,O&G,GA,190,RELINQ10/30/1956,
0000091,4,O&G,GA,190,RELINQ11/05/1956,
0000092,4,O&G,GA,190,TERMIN03/03/1997Y,915.0
0000093,4,O&G,GA,190,CONSOL09/01/1963,
0012484,4,O&G,GA,190,EXPIR 09/30/1995,59.0
0020623,4,O&G,GA,190,TERMIN10/05/2014,3033.0
0000285,4,O&G,GA,191,RELINQ10/31/1956,
0006092,4,O&G,GA,191,REJECT,
0007235,4,O&G,GA,191,RELINQ09/25/1991,59.0
0012485,4,O&G,GA,191,EXPIR 09/30/1995,59.0
0013779,4,O&G,GA,191,TERMIN09/15/1998Y,689.0
0025523,4,O&G,GA,191,EXPIR 11/30/2008,818.0
0000238,4,O&G,GA,192,EXPIR 06/23/1957,
0000239,4,O&G,GA,192,EXPIR 06/23/1957,
0000286,4,O&G,GA,192,EXPIR 06/23/1957,
0003229,4,O&G,GA,192,PROD  08/04/2020Y,2451.0
0001758,4,O&G,GA,209,RELINQ11/05/1973,294.0
0006093,4,O&G,GA,209,PROD  07/25/1990Y,2628.0
0000094,4,O&G,GA,210,RELINQ11/05/1956,
0000095,4,O&G,GA,210,RELINQ11/05/1956,
0001759,4,O&G,GA,210,RELINQ06/30/1973,40.0
0007236,4,O&G,GA,210,TERMIN09/26/2002Y,59.0
0025524,4,O&G,GA,210,TERMIN07/05/2021Y,105.0
0037343,4,O&G,GA,210,PRIMRY07/01/2023,276.0
0000008,4,O&G,GA,211,RELINQ10/30/1956,2481.0
0000096,4,O&G,GA,211,RELINQ11/05/1956,
0000097,4,O&G,GA,211,RELINQ11/05/1956,
0000287,4,O&G,GA,211,RELINQ10/31/1956,
0001760,4,O&G,GA,211,RELINQ05/28/1971,
0002336,4,O&G,GA,211,EXPIR 07/31/1978,
0006094,4,O&G,GA,211,TERMIN09/24/2002Y,560.0
0025525,4,O&G,GA,211,EXPIR 11/30/2008,2904.0
0037344,4,O&G,GA,211,PRIMRY07/01/2023,276.0
0000098,4,O&G,GA,212,RELINQ11/05/1956,
0000099,4,O&G,GA,212,RELINQ11/05/1956,
0000288,4,O&G,GA,212,RELINQ10/31/1956,
0000289,4,O&G,GA,212,RELINQ10/31/1956,
0002337,4,O&G,GA,212,REJECT,
0003737,4,O&G,GA,212,RELINQ05/21/1982,5.0
0010237,4,O&G,GA,212,EXPIR 09/30/1993,915.0
0014827,4,O&G,GA,212,EXPIR 11/30/1999,2246.0
0024355,4,O&G,GA,212,REJECT11/14/2002,
0031027,4,O&G,GA,212,RELINQ11/26/2008,2566.0
0033401,4,O&G,GA,212,EXPIR 01/31/2015,2887.0
0037345,4,O&G,GA,212,PRIMRY07/01/2023,276.0
0000112,4,O&G,GA,213,RELINQ11/05/1956,
0000113,4,O&G,GA,213,RELINQ11/05/1956,
0004142,4,O&G,GA,213,RELINQ08/02/1989Y,672.0
0012486,4,O&G,GA,213,EXPIR 09/30/1995,148.0
0017120,4,O&G,GA,213,RELINQ01/25/2007Y,1834.0
0033402,4,O&G,GA,213,EXPIR 01/31/2015,2887.0
0037346,4,O&G,GA,213,PRIMRY07/01/2023,276.0
0000115,4,O&G,GA,214,RELINQ10/22/1956,
0037347,4,O&G,GA,214,PRIMRY07/01/2023,276.0
0037348,4,O&G,GA,220,PRIMRY07/01/2023,276.0
0037349,4,O&G,GA,221,PRIMRY07/01/2023,276.0
0007237,4,O&G,GA,222,REJECT,
0010238,4,O&G,GA,222,RELINQ11/23/1992,967.0
0014828,4,O&G,GA,222,EXPIR 09/30/1999,818.0
0037350,4,O&G,GA,222,PRIMRY07/01/2023,276.0
0001761,4,O&G,GA,223,REJECT,
0001762,4,O&G,GA,223,REJECT,
0001763,4,O&G,GA,223,REJECT,
0001764,4,O&G,GA,223,REJECT,
0003738,4,O&G,GA,223,TERMIN01/22/2013Y,2871.0
0037351,4,O&G,GA,223,PRIMRY07/01/2023,276.0
0001765,4,O&G,GA,224,REJECT,
0010239,4,O&G,GA,224,RELINQ12/30/1992,1680.0
0017121,4,O&G,GA,224,EXPIR 12/31/2001,1385.0
0037070,4,O&G,GA,224,PRIMRY10/01/2022,276.0
0001766,4,O&G,GA,225,REJECT,
0010240,4,O&G,GA,225,REJECT,
0011306,4,O&G,GA,225,EXPIR 09/30/1994,724.0
0015742,4,O&G,GA,225,TERMIN03/28/2012Y,730.0
0037071,4,O&G,GA,225,PRIMRY10/01/2022,276.0
0001767,4,O&G,GA,226,RELINQ06/30/1973,
0010241,4,O&G,GA,226,EXPIR 11/30/1993,1138.0
0015743,4,O&G,GA,226,EXPIR 01/31/2001,1855.0
0023171,4,O&G,GA,226,EXPIR 10/31/2006,2169.0
0037352,4,O&G,GA,226,PRIMRY07/01/2023,276.0
0001768,4,O&G,GA,227,RELINQ09/25/1973,294.0
0009030,4,O&G,GA,227,RELINQ01/03/1992,282.0
0014131,4,O&G,GA,227,EXPIR 10/31/1998,2246.0
0021322,4,O&G,GA,227,TERMIN09/19/2008Y,2266.0
0000702,4,O&G,GA,237,RELINQ04/14/1967,117.0
0009031,4,O&G,GA,237,RELINQ01/03/1992,282.0
0014132,4,O&G,GA,237,EXPIR 10/31/1998,2246.0
0021323,4,O&G,GA,237,RELINQ11/29/2004,403.0
0012487,4,O&G,GA,238,EXPIR 12/31/1995,1103.0
0017122,4,O&G,GA,238,EXPIR 01/31/2002,105.0
0001769,4,O&G,GA,239,RELINQ05/28/1971,250.0
0004184,4,O&G,GA,239,EXPIR 12/31/1984,3.0
0009032,4,O&G,GA,239,TERMIN01/29/2015Y,730.0
0037353,4,O&G,GA,239,PRIMRY07/01/2023,276.0
0000640,4,O&G,GA,240,EXPIR 08/31/1960,
0001770,4,O&G,GA,240,RELINQ05/25/1972,
0012488,4,O&G,GA,240,EXPIR 09/30/1995,56.0
0017123,4,O&G,GA,240,TERMIN08/19/2002,1857.0
0025526,4,O&G,GA,240,EXPIR 09/30/2008,64.0
0033403,4,O&G,GA,240,RELINQ10/27/2011,3035.0
0037072,4,O&G,GA,240,PRIMRY10/01/2022,276.0
0000614,4,O&G,GA,241,EXPIR 08/31/1960,
0001771,4,O&G,GA,241,RELINQ06/30/1973,
0001772,4,O&G,GA,241,TERMIN08/02/2014Y,3035.0
0001773,4,O&G,GA,241,TERMIN08/02/2014Y,3035.0
0001774,4,O&G,GA,241,RELINQ05/25/1972,
0004185,4,O&G,GA,241,REJECT,
0004597,4,O&G,GA,241,REJECT,
0004846,4,O&G,GA,241,TERMIN03/26/1987Y,185.0
0012489,4,O&G,GA,241,EXPIR 10/31/1995,83.0
0017124,4,O&G,GA,241,TERMIN08/08/2012Y,2871.0
0037354,4,O&G,GA,241,PRIMRY07/01/2023,276.0
0001775,4,O&G,GA,242,REJECT,
0007238,4,O&G,GA,242,RELINQ12/29/1989,1046.0
0009033,4,O&G,GA,242,EXPIR 09/30/1992,148.0
0012490,4,O&G,GA,242,EXPIR 09/30/1995,48.0
0014829,4,O&G,GA,242,EXPIR 09/30/1999,1138.0
0018915,4,O&G,GA,242,EXPIR 11/30/2002,282.0
0026474,4,O&G,GA,242,REJECT11/10/2004,
0027489,4,O&G,GA,242,EXPIR 11/30/2010,64.0
0037355,4,O&G,GA,242,PRIMRY07/01/2023,276.0
0007239,4,O&G,GA,243,EXPIR 10/31/1989,967.0
0012491,4,O&G,GA,243,RELINQ09/29/1994,689.0
0037356,4,O&G,GA,243,PRIMRY07/01/2023,276.0
0000114,4,O&G,GA,244,RELINQ04/17/1957,
0000290,4,O&G,GA,244,EXPIR 06/23/1957,
0000291,4,O&G,GA,244,NO-ISS,
0000393,4,O&G,GA,244,RELINQ04/15/1957,
0000395,4,O&G,GA,244,RELINQ04/17/1957,
0000396,4,O&G,GA,244,RELINQ05/23/1957,
0000401,4,O&G,GA,244,RELINQ05/23/1957,
0014830,4,O&G,GA,244,EXPIR 09/30/1999,1138.0
0022210,4,O&G,GA,244,EXPIR 10/31/2005,689.0
0037357,4,O&G,GA,244,PRIMRY07/01/2023,276.0
0000292,4,O&G,GA,245,NO-ISS,
0000394,4,O&G,GA,245,RELINQ04/15/1957,
0037358,4,O&G,GA,245,PRIMRY07/01/2023,276.0
0015744,4,O&G,GA,250,EXPIR 10/31/2000,1956.0
0025527,4,O&G,GA,250,EXPIR 10/31/2008,2025.0
0037359,4,O&G,GA,250,PRIMRY07/01/2023,276.0
0000293,4,O&G,GA,251,NO-ISS,
0015745,4,O&G,GA,251,EXPIR 10/31/2000,1956.0
0025528,4,O&G,GA,251,EXPIR 10/31/2008,2025.0
0037360,4,O&G,GA,251,PRIMRY07/01/2023,276.0
0000100,4,O&G,GA,252,EXPIR 06/23/1957,
0000101,4,O&G,GA,252,EXPIR 06/23/1957,
0000102,4,O&G,GA,252,EXPIR 06/23/1957,
0000294,4,O&G,GA,252,RELINQ10/31/1956,
0000397,4,O&G,GA,252,EXPIR 06/23/1957,
0000398,4,O&G,GA,252,EXPIR 06/23/1957,
0000399,4,O&G,GA,252,EXPIR 06/23/1957,
0000400,4,O&G,GA,252,EXPIR 06/23/1957,
0011307,4,O&G,GA,252,TERMIN04/12/2009Y,2589.0
0037361,4,O&G,GA,252,PRIMRY07/01/2023,276.0
0000615,4,O&G,GA,253,RELINQ08/26/1957,37.0
0011308,4,O&G,GA,253,EXPIR 09/30/1994,672.0
0017125,4,O&G,GA,253,REJECT,
0018916,4,O&G,GA,253,EXPIR 12/31/2002,1777.0
0025529,4,O&G,GA,253,EXPIR 10/31/2008,2543.0
0034024,4,O&G,GA,253,NO-ISS03/30/2012,
0037362,4,O&G,GA,253,PRIMRY07/01/2023,276.0
0001776,4,O&G,GA,254,RELINQ05/28/1971,250.0
0009034,4,O&G,GA,254,EXPIR 09/30/1992,148.0
0015746,4,O&G,GA,254,EXPIR 01/31/2001,1777.0
0032734,4,O&G,GA,254,RELINQ10/27/2011,3035.0
0037073,4,O&G,GA,254,PRIMRY10/01/2022,276.0
0000616,4,O&G,GA,255,EXPIR 08/31/1960,
0001777,4,O&G,GA,255,TERMIN04/03/1998Y,491.0
0027490,4,O&G,GA,255,RELINQ12/30/2010,2477.0
0037074,4,O&G,GA,255,PRIMRY10/01/2022,276.0
0001778,4,O&G,GA,256,REJECT,
0013307,4,O&G,GA,256,EXPIR 11/30/1996,1689.0
0023172,4,O&G,GA,256,EXPIR 09/30/2006,64.0
0033404,4,O&G,GA,256,RELINQ10/27/2011,3035.0
0037075,4,O&G,GA,256,PRIMRY10/01/2022,276.0
0005004,4,O&G,GA,257,TERMIN07/08/1987,846.0
0013308,4,O&G,GA,257,EXPIR 11/30/1996,1689.0
0018917,4,O&G,GA,257,EXPIR 12/31/2002,64.0
0025530,4,O&G,GA,257,EXPIR 09/30/2008,2904.0
0033405,4,O&G,GA,257,RELINQ10/27/2011,3035.0
0037076,4,O&G,GA,257,PRIMRY10/01/2022,276.0
0000703,4,O&G,GA,258,RELINQ04/14/1967,117.0
0012492,4,O&G,GA,258,EXPIR 12/31/1995,56.0
0017126,4,O&G,GA,258,EXPIR 12/31/2001,1385.0
0000704,4,O&G,GA,259,RELINQ04/14/1967,117.0
0012493,4,O&G,GA,265,EXPIR 11/30/1995,1138.0
0012494,4,O&G,GA,266,EXPIR 11/30/1995,1138.0
0026475,4,O&G,GA,266,EXPIR 09/30/2009,1103.0
0000705,4,O&G,GA,267,RELINQ04/11/1968,117.0
0009035,4,O&G,GA,267,EXPIR 09/30/1992,114.0
0014133,4,O&G,GA,267,EXPIR 10/31/1998,2246.0
0025531,4,O&G,GA,267,EXPIR 09/30/2008,2904.0
0000706,4,O&G,GA,268,RELINQ04/23/1970,117.0
0009036,4,O&G,GA,268,EXPIR 09/30/1992,1108.0
0014134,4,O&G,GA,268,EXPIR 10/31/1998,1956.0
0023173,4,O&G,GA,268,EXPIR 09/30/2006,2169.0
0012495,4,O&G,GA,269,RELINQ09/21/1993,967.0
0017127,4,O&G,GA,269,RELINQ11/17/1998,1956.0
0025532,4,O&G,GA,269,RELINQ10/18/2005,1103.0
0037077,4,O&G,GA,269,PRIMRY10/01/2022,276.0
0006095,4,O&G,GA,270,EXPIR 09/30/1988,148.0
0012496,4,O&G,GA,270,EXPIR 10/31/1995,771.0
0017128,4,O&G,GA,270,EXPIR 01/31/2002,2535.0
0026476,4,O&G,GA,270,EXPIR 09/30/2009,1103.0
0037078,4,O&G,GA,270,PRIMRY10/01/2022,276.0
0000014,4,O&G,GA,271,EXPIR 06/23/1957,
0006096,4,O&G,GA,271,RELINQ12/24/1986,538.0
0010242,4,O&G,GA,271,RELINQ10/13/1992,1131.0
0014135,4,O&G,GA,271,EXPIR 12/31/1998,2246.0
0022211,4,O&G,GA,271,EXPIR 11/30/2005,1513.0
0037079,4,O&G,GA,271,PRIMRY10/01/2022,276.0
0000010,4,O&G,GA,272,EXPIR 06/23/1957,
0000011,4,O&G,GA,272,EXPIR 06/23/1957,
0000012,4,O&G,GA,272,EXPIR 06/23/1957,
0000013,4,O&G,GA,272,EXPIR 06/23/1957,
0004562,4,O&G,GA,272,REJECT,
0007240,4,O&G,GA,272,EXPIR 08/31/1989,148.0
0012497,4,O&G,GA,272,TERMIN06/01/2012Y,2589.0
0037363,4,O&G,GA,272,PRIMRY07/01/2023,276.0
0000329,4,O&G,GA,273,EXPIR 06/23/1957,
0000330,4,O&G,GA,273,EXPIR 06/23/1957,
0003230,4,O&G,GA,273,EXPIR 08/31/1980,47.0
0009037,4,O&G,GA,273,TERMIN02/02/2007Y,2409.0
0037364,4,O&G,GA,273,PRIMRY07/01/2023,276.0
0007241,4,O&G,GA,274,EXPIR 10/31/1989,276.0
0012498,4,O&G,GA,274,EXPIR 09/30/1995,105.0
0022212,4,O&G,GA,274,EXPIR 10/31/2005,689.0
0037365,4,O&G,GA,274,PRIMRY07/01/2023,276.0
0009038,4,O&G,GA,275,EXPIR 09/30/1992,672.0
0037366,4,O&G,GA,275,PRIMRY07/01/2023,276.0
0037367,4,O&G,GA,280,PRIMRY07/01/2023,276.0
0000318,4,O&G,GA,281,EXPIR 06/23/1957,
0000319,4,O&G,GA,281,EXPIR 06/23/1957,
0009038,4,O&G,GA,281,EXPIR 09/30/1992,672.0
0014136,4,O&G,GA,281,EXPIR 11/30/1998,1956.0
0032735,4,O&G,GA,281,RELINQ01/29/2013,3051.0
0037368,4,O&G,GA,281,PRIMRY07/01/2023,276.0
0000322,4,O&G,GA,282,EXPIR 06/23/1957,
0000323,4,O&G,GA,282,EXPIR 06/23/1957,
0000324,4,O&G,GA,282,EXPIR 06/23/1957,
0001779,4,O&G,GA,282,RELINQ05/25/1972,
0001780,4,O&G,GA,282,RELINQ05/25/1972,
0003739,4,O&G,GA,282,EXPIR 05/31/1983,117.0
0007242,4,O&G,GA,282,EXPIR 08/31/1989,276.0
0007243,4,O&G,GA,282,RELINQ10/18/1991,672.0
0012499,4,O&G,GA,282,RELINQ09/25/1992,420.0
0014137,4,O&G,GA,282,REJECT,
0014831,4,O&G,GA,282,REJECT11/10/1994,
0015747,4,O&G,GA,282,EXPIR 01/31/2001,1777.0
0024356,4,O&G,GA,282,EXPIR 11/30/2007,2025.0
0032736,4,O&G,GA,282,RELINQ01/29/2013,3051.0
0037369,4,O&G,GA,282,PRIMRY07/01/2023,276.0
0000325,4,O&G,GA,283,EXPIR 06/23/1957,
0000326,4,O&G,GA,283,EXPIR 06/23/1957,
0000707,4,O&G,GA,283,RELINQ04/29/1963,112.0
0001781,4,O&G,GA,283,RELINQ05/25/1972,250.0
0009039,4,O&G,GA,283,TERMIN11/20/2002Y,1777.0
0025533,4,O&G,GA,283,TERMIN05/02/2009,105.0
0037370,4,O&G,GA,283,PRIMRY07/01/2023,276.0
0001782,4,O&G,GA,284,REJECT05/24/1968,
0011309,4,O&G,GA,284,EXPIR 09/30/1994,1046.0
0017129,4,O&G,GA,284,REJECT,
0018918,4,O&G,GA,284,REJECT,
0020624,4,O&G,GA,284,REJECT,
0022213,4,O&G,GA,284,EXPIR 11/30/2005,1513.0
0030645,4,O&G,GA,284,RELINQ10/06/2009,818.0
0037080,4,O&G,GA,284,PRIMRY10/01/2022,276.0
0013780,4,O&G,GA,285,EXPIR 11/30/1997,1956.0
0020625,4,O&G,GA,285,EXPIR 10/31/2003,1513.0
0027491,4,O&G,GA,285,RELINQ12/12/2006,818.0
0037081,4,O&G,GA,285,PRIMRY10/01/2022,276.0
0010243,4,O&G,GA,286,EXPIR 09/30/1993,672.0
0014832,4,O&G,GA,286,EXPIR 11/30/1999,1956.0
0037082,4,O&G,GA,286,PRIMRY10/01/2022,276.0
0000708,4,O&G,GA,287,RELINQ04/11/1968,117.0
0010244,4,O&G,GA,287,TERMIN10/08/1993,967.0
0015748,4,O&G,GA,287,EXPIR 01/31/2001,1001.0
0025534,4,O&G,GA,287,RELINQ10/20/2005,2543.0
0000709,4,O&G,GA,288,TERMIN01/20/2001Y,1663.0
0009040,4,O&G,GA,288,TERMIN07/31/1998Y,730.0
0024357,4,O&G,GA,288,EXPIR 11/30/2007,105.0
0000710,4,O&G,GA,289,RELINQ04/29/1963,39.0
0001783,4,O&G,GA,289,TERMIN01/20/2001Y,1663.0
0009041,4,O&G,GA,289,EXPIR 10/31/1992,114.0
0014138,4,O&G,GA,289,EXPIR 10/31/1998,2246.0
0023174,4,O&G,GA,289,EXPIR 10/31/2006,2169.0
0031028,4,O&G,GA,289,RELINQ04/29/2010,1207.0
0012500,4,O&G,GA,290,EXPIR 09/30/1995,48.0
0025535,4,O&G,GA,290,EXPIR 10/31/2008,2330.0
0010245,4,O&G,GA,291,TERMIN10/11/1994Y,828.0
0015749,4,O&G,GA,291,EXPIR 10/31/2000,1855.0
0026477,4,O&G,GA,291,EXPIR 10/31/2009Y,1963.0
0000711,4,O&G,GA,293,RELINQ04/26/1962,117.0
0023175,4,O&G,GA,293,EXPIR 09/30/2006,2169.0
0000712,4,O&G,GA,294,RELINQ04/29/1963,39.0
0013309,4,O&G,GA,294,REJECT,
0013781,4,O&G,GA,294,EXPIR 10/31/1997,1956.0
0023176,4,O&G,GA,294,EXPIR 09/30/2006,2169.0
0031029,4,O&G,GA,294,RELINQ04/29/2010,1207.0
0000713,4,O&G,GA,295,TERMIN01/20/2001Y,1663.0
0023177,4,O&G,GA,295,EXPIR 10/31/2006,2169.0
0031030,4,O&G,GA,295,RELINQ04/29/2010,1207.0
0000714,4,O&G,GA,296,TERMIN01/20/2001Y,1663.0
0024358,4,O&G,GA,296,EXPIR 11/30/2007,105.0
0000715,4,O&G,GA,297,RELINQ04/11/1968,117.0
0012501,4,O&G,GA,297,TERMIN02/22/1998Y,1046.0
0021324,4,O&G,GA,297,RELINQ11/23/2005,2766.0
0007244,4,O&G,GA,298,EXPIR 07/01/1991,818.0
0013782,4,O&G,GA,298,TERMIN08/27/2000Y,1777.0
0025536,4,O&G,GA,298,TERMIN07/14/2011Y,3035.0
0013783,4,O&G,GA,299,EXPIR 11/30/1997,1956.0
0037083,4,O&G,GA,299,PRIMRY10/01/2022,276.0
0006097,4,O&G,GA,300,EXPIR 09/30/1988,1112.0
0011310,4,O&G,GA,300,RELINQ09/16/1993,672.0
0014833,4,O&G,GA,300,TERMIN03/23/2013Y,105.0
0037084,4,O&G,GA,300,PRIMRY10/01/2022,276.0
0001784,4,O&G,GA,301,RELINQ05/30/1972,
0004563,4,O&G,GA,301,EXPIR 12/31/1985,655.0
0012502,4,O&G,GA,301,TERMIN03/23/2013Y,105.0
0037371,4,O&G,GA,301,PRIMRY07/01/2023,276.0
0000327,4,O&G,GA,302,EXPIR 06/23/1957,
0000328,4,O&G,GA,302,EXPIR 06/23/1957,
0001785,4,O&G,GA,302,RELINQ05/30/1972,
0001786,4,O&G,GA,302,RELINQ05/25/1972,
0004564,4,O&G,GA,302,EXPIR 12/31/1985,655.0
0009042,4,O&G,GA,302,EXPIR 09/30/1992,420.0
0014139,4,O&G,GA,302,EXPIR 12/31/1998,1956.0
0023178,4,O&G,GA,302,EXPIR 11/30/2006,1978.0
0032737,4,O&G,GA,302,RELINQ01/29/2013,3051.0
0037372,4,O&G,GA,302,PRIMRY07/01/2023,276.0
0000320,4,O&G,GA,303,EXPIR 06/23/1957,
0000321,4,O&G,GA,303,EXPIR 06/23/1957,
0001787,4,O&G,GA,303,RELINQ05/25/1972,
0001788,4,O&G,GA,303,RELINQ05/30/1972,
0001789,4,O&G,GA,303,RELINQ05/30/1972,
0001790,4,O&G,GA,303,RELINQ05/25/1972,
0004565,4,O&G,GA,303,TERMIN05/03/2012Y,1284.0
0037373,4,O&G,GA,303,PRIMRY07/01/2023,276.0
0004566,4,O&G,GA,304,RELINQ12/31/1985,232.0
0011311,4,O&G,GA,304,TERMIN01/10/1995,672.0
0015750,4,O&G,GA,304,EXPIR 12/31/2000,1777.0
0030646,4,O&G,GA,304,RELINQ10/06/2009,818.0
0037374,4,O&G,GA,304,PRIMRY07/01/2023,276.0
0011312,4,O&G,GA,305,EXPIR 09/30/1994,828.0
0017130,4,O&G,GA,305,EXPIR 10/31/2001,1777.0
0030647,4,O&G,GA,305,RELINQ10/06/2009,2169.0
0008125,4,O&G,GA,312,TERMIN01/09/1991,276.0
0013310,4,O&G,GA,312,EXPIR 09/30/1996,828.0
0018919,4,O&G,GA,312,RELINQ12/06/2001,1284.0
0024359,4,O&G,GA,312,REJECT11/14/2002,
0026478,4,O&G,GA,312,EXPIR 11/30/2009,2893.0
0006098,4,O&G,GA,313,RELINQ12/29/1988Y,565.0
0011313,4,O&G,GA,313,TERMIN12/11/1998Y,83.0
0024360,4,O&G,GA,313,EXPIR 10/31/2007,2466.0
0037375,4,O&G,GA,313,PRIMRY07/01/2023,276.0
0008126,4,O&G,GA,314,EXPIR 07/01/1991,777.0
0014140,4,O&G,GA,314,RELINQ11/20/1997,915.0
0037376,4,O&G,GA,314,PRIMRY07/01/2023,276.0
0009043,4,O&G,GA,315,RELINQ09/19/1991,1.0
0014141,4,O&G,GA,315,REJECT,
0014834,4,O&G,GA,315,EXPIR 11/30/1999,2246.0
0037085,4,O&G,GA,315,PRIMRY10/01/2022,276.0
0009044,4,O&G,GA,316,EXPIR 09/30/1992,78.0
0014835,4,O&G,GA,316,RELINQ10/28/1998,105.0
0024361,4,O&G,GA,316,EXPIR 11/30/2007,1935.0
0037086,4,O&G,GA,316,PRIMRY10/01/2022,276.0
0009045,4,O&G,GA,317,EXPIR 09/30/1992,78.0
0014836,4,O&G,GA,317,EXPIR 10/31/1999,491.0
0025537,4,O&G,GA,317,TERMIN07/10/2009,2058.0
0037087,4,O&G,GA,317,PRIMRY10/01/2022,276.0
0006099,4,O&G,GA,318,EXPIR 09/30/1988,232.0
0011314,4,O&G,GA,318,EXPIR 10/31/1994,1750.0
0025538,4,O&G,GA,318,EXPIR 11/30/2008,2466.0
0037088,4,O&G,GA,318,PRIMRY10/01/2022,276.0
0006100,4,O&G,GA,319,EXPIR 09/30/1988,232.0
0011315,4,O&G,GA,319,TERMIN03/02/2000Y,1578.0
0025539,4,O&G,GA,319,EXPIR 09/30/2008,2466.0
0007245,4,O&G,GA,320,TERMIN06/30/1996Y,35.0
0024362,4,O&G,GA,320,EXPIR 11/30/2007,64.0
0004719,4,O&G,GA,321,EXPIR 04/01/1989Y,730.0
0011316,4,O&G,GA,321,TERMIN12/27/2002Y,2409.0
0025540,4,O&G,GA,321,TERMIN03/07/2013Y,3033.0
0000716,4,O&G,GA,322,RELINQ07/25/1984,689.0
0012503,4,O&G,GA,322,TERMIN12/27/2002Y,48.0
0025541,4,O&G,GA,322,RELINQ11/28/2005,2466.0
0000717,4,O&G,GA,323,EXPIR 04/27/1961,1.0
0004720,4,O&G,GA,323,EXPIR 08/31/1986,730.0
0010246,4,O&G,GA,323,RELINQ04/29/1993,1680.0
0014837,4,O&G,GA,323,EXPIR 11/30/1999,1437.0
0025542,4,O&G,GA,323,EXPIR 09/30/2008,1935.0
0008127,4,O&G,GA,324,RELINQ09/27/1990,730.0
0013311,4,O&G,GA,324,EXPIR 10/31/1996,83.0
0024363,4,O&G,GA,324,EXPIR 11/30/2007,1935.0
0008128,4,O&G,GA,325,EXPIR 09/30/1990,730.0
0013312,4,O&G,GA,325,EXPIR 10/31/1996,231.0
0018920,4,O&G,GA,325,TERMIN08/30/2011Y,2200.0
0001791,4,O&G,GA,326,REJECT05/24/1968,
0006101,4,O&G,GA,326,EXPIR 09/30/1988,730.0
0011317,4,O&G,GA,326,EXPIR 10/31/1994,1750.0
0015751,4,O&G,GA,326,EXPIR 10/31/2000,2246.0
